"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
4427,151528,"prior",24,3,12,5
3852,151618,"prior",18,2,8,4
7859,151667,"prior",30,5,13,19
9173,151673,"prior",3,0,13,7
7768,151745,"prior",41,1,11,7
8236,151785,"prior",17,2,10,12
9289,151822,"prior",12,2,11,2
1034,151837,"prior",4,6,7,9
9640,151850,"prior",18,6,15,6
8050,151880,"prior",5,3,6,30
9307,151891,"prior",18,0,22,1
5772,151906,"prior",14,4,8,1
5303,151929,"prior",1,1,9,NA
6642,151935,"prior",2,5,16,21
5251,151939,"prior",43,4,8,15
6392,151951,"prior",7,6,14,26
2227,151973,"prior",7,3,8,10
7245,151989,"prior",46,3,10,12
4673,151993,"prior",13,6,22,30
5318,152016,"prior",72,4,9,6
5217,152017,"prior",18,1,9,6
1211,152029,"prior",7,3,10,10
3280,152029,"prior",18,5,13,18
5013,152037,"prior",9,2,21,23
6116,152042,"prior",5,4,12,29
9489,152051,"prior",9,3,14,5
6793,152063,"prior",12,5,11,10
2078,152098,"prior",20,1,22,28
2736,152103,"prior",14,4,14,2
524,152160,"prior",3,6,8,30
2660,152220,"prior",12,2,21,30
7305,152310,"prior",5,0,9,8
9477,152340,"prior",80,0,14,2
6351,152360,"prior",81,3,11,1
3125,152363,"prior",2,1,12,4
7218,152365,"prior",23,0,8,2
6294,152401,"prior",8,0,12,3
6810,152409,"prior",16,4,14,11
9226,152436,"prior",16,3,18,5
5841,152450,"prior",17,5,17,4
3026,152526,"prior",4,5,17,7
683,152537,"prior",3,0,15,30
4936,152538,"prior",36,3,13,2
73,152590,"prior",13,0,12,0
12,152610,"prior",22,6,8,10
2132,152646,"prior",1,1,9,NA
1254,152654,"prior",7,6,10,3
9099,152759,"prior",10,0,16,6
923,152807,"prior",41,2,8,7
8099,152819,"prior",9,2,9,8
8640,152857,"prior",29,5,13,2
3820,152903,"prior",1,1,13,NA
7178,152929,"prior",32,3,12,7
4610,152931,"prior",2,1,15,21
1297,152931,"prior",18,2,11,14
1456,152979,"prior",9,5,14,30
845,152992,"prior",3,5,8,30
563,153069,"prior",1,3,23,NA
1673,153075,"prior",59,3,12,12
4341,153087,"prior",3,3,12,30
557,153133,"prior",13,3,20,30
7181,153222,"prior",10,0,14,16
1862,153226,"prior",9,4,11,3
6411,153249,"prior",25,4,13,2
6520,153274,"prior",3,4,18,30
561,153285,"prior",7,1,16,15
1393,153351,"prior",2,2,9,7
3778,153352,"prior",7,3,8,8
1671,153367,"prior",3,0,23,14
9104,153384,"prior",40,3,14,4
8320,153387,"prior",36,1,15,5
26,153404,"prior",2,0,16,7
9244,153405,"prior",41,1,12,1
4128,153413,"prior",7,0,22,5
515,153416,"prior",17,1,12,14
9202,153422,"prior",6,2,9,23
8877,153424,"prior",11,6,12,23
6383,153465,"prior",27,6,18,8
4028,153471,"prior",26,3,10,3
1635,153471,"prior",52,5,17,3
7232,153481,"prior",16,1,13,6
1210,153514,"prior",6,5,10,2
1776,153516,"prior",82,2,15,3
261,153543,"prior",14,0,13,9
3145,153571,"prior",2,0,10,6
8723,153576,"prior",27,5,14,3
9051,153604,"prior",8,1,16,3
502,153628,"prior",22,5,17,3
4317,153628,"prior",39,1,13,6
2857,153680,"prior",27,2,9,5
6627,153738,"prior",5,0,9,8
3458,153817,"prior",5,1,10,19
2946,153852,"prior",18,5,12,15
1700,153866,"prior",8,1,21,11
9808,153869,"prior",4,0,18,27
4794,153907,"prior",26,2,9,4
4703,153962,"prior",12,0,14,21
2639,153972,"prior",7,1,11,14
7362,154014,"prior",42,6,10,8
2556,154040,"prior",1,2,14,NA
7348,154107,"prior",24,6,12,4
3873,154184,"prior",8,2,12,30
7933,154197,"prior",1,3,17,NA
8195,154201,"prior",10,0,16,1
9252,154282,"prior",42,2,10,8
2303,154287,"prior",10,5,20,11
2160,154317,"prior",6,1,15,8
3061,154317,"prior",33,3,20,8
690,154391,"prior",15,5,15,12
7332,154405,"prior",8,1,9,12
4123,154424,"prior",3,0,17,7
3472,154441,"prior",2,1,13,7
9900,154442,"prior",45,3,5,4
3313,154464,"prior",4,0,14,4
7881,154480,"prior",4,4,10,4
5542,154645,"prior",2,3,20,2
4119,154645,"prior",37,0,14,1
6777,154662,"prior",1,4,10,NA
6370,154697,"prior",6,6,11,30
3333,154729,"prior",5,6,14,3
9393,154734,"prior",6,3,5,30
2213,154738,"prior",10,6,15,15
3559,154748,"prior",7,5,10,3
3326,154748,"prior",50,5,17,3
202,154766,"prior",8,1,8,4
7451,154837,"prior",62,2,20,5
1953,154860,"prior",15,0,14,11
4499,154895,"prior",2,4,14,6
5352,155022,"prior",67,5,8,11
4257,155027,"prior",10,5,15,7
5595,155027,"prior",39,0,13,0
1841,155059,"prior",11,6,19,2
2775,155061,"prior",21,0,16,2
5702,155064,"prior",20,3,8,15
9426,155075,"prior",12,5,20,13
3495,155078,"prior",11,6,13,9
2111,155080,"prior",9,1,11,8
9266,155154,"prior",6,3,18,10
3328,155159,"prior",4,3,11,3
9125,155163,"prior",3,3,18,4
251,155188,"prior",6,1,11,8
968,155209,"prior",64,5,17,3
8377,155216,"prior",2,2,14,2
3278,155229,"prior",21,0,11,7
440,155234,"prior",4,0,15,21
1531,155246,"prior",52,5,0,6
4650,155262,"prior",2,6,8,28
3565,155271,"prior",11,2,14,7
8735,155320,"prior",15,3,12,30
8755,155354,"prior",7,2,11,30
7468,155371,"prior",2,1,13,4
2080,155379,"prior",4,6,23,7
1848,155412,"prior",68,3,22,2
3837,155431,"prior",33,4,19,15
398,155472,"prior",2,2,11,30
87,155476,"prior",6,1,15,4
1488,155478,"prior",1,6,18,NA
1273,155496,"prior",8,5,7,14
9836,155497,"prior",11,3,11,14
3891,155501,"prior",36,0,11,12
1442,155567,"prior",9,0,22,6
5096,155588,"prior",28,6,15,7
3459,155597,"prior",17,0,12,2
7496,155638,"prior",29,3,12,6
5323,155649,"prior",9,5,20,0
9429,155658,"prior",10,1,13,27
9988,155674,"prior",5,3,11,5
4879,155692,"prior",3,6,15,30
1168,155694,"prior",4,2,14,30
831,155741,"prior",6,6,14,20
1062,155757,"prior",3,4,13,8
4071,155789,"prior",1,1,14,NA
2057,155843,"prior",22,1,12,5
6173,155845,"prior",11,3,22,22
2075,155858,"prior",20,5,8,23
2708,155941,"prior",28,1,17,0
8448,155992,"prior",7,0,17,7
9360,155997,"prior",5,4,12,6
6625,156033,"prior",4,6,12,30
9390,156052,"prior",8,1,10,5
1228,156064,"prior",43,1,13,5
1929,156103,"prior",20,0,11,18
328,156112,"prior",10,1,20,8
5,156122,"prior",42,6,16,9
6213,156130,"prior",5,6,8,20
2208,156133,"prior",53,2,8,6
5943,156182,"prior",21,3,15,7
3541,156203,"prior",5,2,13,27
7483,156292,"prior",23,2,11,7
1399,156311,"prior",66,3,7,3
3963,156327,"prior",5,4,16,6
2328,156331,"prior",18,2,16,2
8788,156331,"prior",31,4,15,8
7403,156366,"prior",9,6,17,6
9038,156366,"prior",36,3,10,4
9688,156413,"prior",40,0,19,9
2908,156422,"prior",5,2,14,15
7479,156431,"prior",11,1,14,13
2493,156438,"prior",3,1,20,14
228,156462,"prior",4,1,16,26
8824,156500,"prior",18,2,14,30
815,156505,"prior",56,6,15,4
7026,156511,"prior",3,3,11,9
6257,156551,"prior",4,1,11,9
6254,156665,"prior",15,5,11,4
3198,156712,"prior",20,2,13,18
4897,156724,"prior",20,0,12,4
9075,156733,"prior",5,0,12,27
9373,156758,"prior",10,4,18,4
3932,156766,"prior",7,0,12,30
8355,156770,"prior",34,5,10,9
5267,156788,"prior",13,5,15,5
4016,156817,"prior",16,4,12,3
9210,156831,"prior",18,6,5,22
4537,156927,"prior",14,6,23,10
5107,156953,"prior",13,2,20,9
9127,156964,"prior",58,4,12,4
9055,156964,"prior",92,4,15,2
9589,156989,"prior",4,1,16,6
4523,157016,"prior",12,0,20,7
2444,157072,"prior",35,5,13,5
4314,157094,"prior",12,2,20,6
5605,157129,"prior",4,6,8,5
1681,157226,"prior",26,0,19,6
5393,157295,"prior",7,0,13,30
946,157339,"prior",10,2,16,3
4941,157341,"prior",25,2,18,1
2093,157353,"prior",2,3,12,2
9975,157392,"prior",1,6,9,NA
5204,157398,"prior",1,1,14,NA
8917,157419,"prior",17,2,13,24
8534,157430,"prior",11,1,9,19
8888,157481,"prior",28,2,17,5
5177,157506,"prior",2,3,10,9
3956,157523,"prior",30,2,17,5
7068,157556,"prior",4,4,8,30
8289,157575,"prior",4,0,22,30
8432,157587,"prior",12,4,16,3
5627,157607,"prior",14,3,19,4
6405,157650,"prior",8,2,10,6
7696,157658,"prior",11,1,12,13
9111,157687,"prior",7,0,11,7
8266,157710,"prior",4,1,10,28
4566,157715,"prior",9,1,19,7
7548,157719,"prior",5,2,10,23
6478,157733,"prior",4,6,14,14
7758,157759,"prior",5,2,13,11
8293,157774,"prior",11,3,13,28
5788,157830,"prior",47,6,18,6
3126,157847,"prior",3,1,8,7
9093,157855,"prior",9,4,8,11
8749,157878,"prior",17,3,13,1
1290,157907,"prior",31,5,10,10
8519,157941,"prior",12,4,15,10
6332,157954,"prior",2,5,7,4
5799,158003,"prior",8,1,16,20
5993,158077,"prior",2,3,13,8
2053,158094,"prior",3,6,10,5
3983,158098,"prior",6,0,10,2
5018,158145,"prior",4,0,13,30
763,158164,"prior",16,5,13,2
7052,158216,"prior",2,6,13,13
3597,158318,"prior",1,0,14,NA
1243,158320,"prior",16,2,12,7
7136,158326,"prior",3,6,15,14
5674,158328,"prior",7,2,21,25
2178,158350,"prior",4,1,11,7
5119,158397,"prior",13,0,18,10
3421,158415,"prior",8,3,9,3
6979,158415,"prior",23,0,15,7
1805,158441,"prior",18,1,16,5
2598,158444,"prior",3,2,13,30
4460,158448,"prior",11,5,15,5
7295,158482,"prior",28,3,21,7
8648,158482,"prior",53,0,12,3
5275,158494,"prior",18,1,13,14
1946,158513,"prior",13,5,8,3
7588,158523,"prior",3,1,16,30
874,158524,"prior",3,0,23,6
3089,158524,"prior",15,0,17,18
4411,158533,"prior",36,4,19,21
2167,158536,"prior",4,3,11,11
7421,158542,"prior",27,3,8,20
1590,158572,"prior",13,1,11,8
7628,158575,"prior",1,3,10,NA
7661,158626,"prior",1,4,11,NA
2396,158631,"prior",11,2,8,30
2994,158635,"prior",39,3,11,16
9126,158636,"prior",18,1,15,9
352,158641,"prior",7,2,18,6
5008,158648,"prior",8,5,14,7
4962,158652,"prior",3,2,11,10
7322,158655,"prior",11,2,9,14
695,158663,"prior",8,0,8,7
3208,158707,"prior",29,6,7,2
396,158728,"prior",9,0,15,3
3267,158772,"prior",4,0,16,30
4992,158780,"prior",34,1,8,6
5268,158791,"prior",28,0,10,8
2619,158806,"prior",41,1,13,5
6156,158881,"prior",7,1,18,7
7960,158884,"prior",5,1,7,2
6653,158894,"prior",38,5,15,7
1965,158906,"prior",19,0,4,4
7190,158965,"prior",5,1,9,30
9908,159031,"prior",7,2,12,30
2657,159043,"prior",10,5,14,0
5120,159043,"prior",29,5,10,4
1589,159091,"prior",6,4,14,3
7620,159136,"prior",6,2,17,30
3537,159140,"prior",26,5,16,18
7394,159243,"prior",7,1,8,14
8010,159269,"prior",8,2,9,14
9145,159289,"prior",1,4,13,NA
5517,159338,"prior",8,0,9,20
773,159379,"prior",4,2,17,3
6489,159424,"prior",2,1,23,13
5105,159480,"prior",6,4,16,7
9208,159481,"prior",10,3,11,8
5090,159591,"prior",75,0,11,3
9991,159631,"prior",5,4,17,11
2455,159651,"prior",6,0,14,21
4887,159689,"prior",24,5,11,7
3822,159690,"prior",6,1,23,9
2926,159694,"prior",12,5,13,4
1302,159695,"prior",9,3,11,7
4498,159756,"prior",38,3,16,4
1947,159757,"prior",15,0,11,7
7674,159761,"prior",9,5,10,30
2451,159768,"prior",33,2,17,3
885,159872,"prior",11,0,13,7
5552,159903,"prior",5,0,7,7
3916,159909,"prior",85,2,18,1
3602,159939,"prior",5,5,19,9
9567,159956,"prior",25,5,14,9
4323,159986,"prior",23,1,18,6
9342,160011,"prior",36,2,21,7
7304,160060,"prior",21,6,15,19
8599,160090,"prior",9,0,13,8
4931,160092,"prior",14,0,18,30
6205,160098,"prior",24,5,11,16
2897,160099,"prior",16,4,15,6
8401,160116,"prior",3,2,22,30
5396,160118,"prior",6,5,20,8
6679,160132,"prior",82,2,6,2
985,160167,"prior",1,6,21,NA
4785,160194,"prior",4,4,12,3
5387,160226,"prior",3,6,7,17
6632,160339,"prior",4,3,14,4
5099,160364,"prior",2,5,11,2
8556,160381,"prior",9,4,8,9
2440,160418,"prior",7,2,9,2
7469,160426,"prior",42,5,9,2
8822,160441,"prior",3,4,9,6
589,160442,"prior",3,1,15,6
4840,160442,"prior",30,2,12,0
2366,160475,"prior",1,6,10,NA
6652,160502,"prior",30,0,15,6
7891,160519,"prior",20,3,15,7
4318,160521,"prior",11,4,16,5
882,160538,"prior",13,5,20,8
9791,160546,"prior",8,6,13,15
2356,160548,"prior",8,0,12,12
4781,160553,"prior",11,3,9,14
5871,160553,"prior",17,3,12,3
3743,160559,"prior",1,1,6,NA
9392,160561,"prior",6,2,11,25
5678,160567,"prior",6,5,11,2
5628,160586,"prior",10,1,19,30
9977,160599,"prior",11,0,16,6
394,160625,"prior",16,5,13,1
6041,160625,"prior",38,5,14,11
9149,160634,"prior",1,0,17,NA
387,160646,"prior",13,1,14,14
901,160657,"prior",31,1,23,8
3961,160661,"prior",4,0,12,30
6974,160667,"prior",7,0,10,7
7774,160699,"prior",25,1,16,9
7764,160743,"prior",19,6,16,7
6680,160776,"prior",1,4,10,NA
2561,160804,"prior",4,0,15,7
8920,160869,"prior",9,1,12,6
4108,160893,"prior",16,0,19,7
8637,160913,"prior",14,2,20,23
51,160959,"prior",6,0,10,7
4545,160964,"prior",9,6,11,19
7611,160966,"prior",7,5,18,12
3515,160975,"prior",22,4,19,2
9335,160997,"prior",44,6,12,5
3549,161002,"prior",95,1,13,3
7106,161003,"prior",8,1,16,26
6075,161043,"prior",74,3,6,2
2076,161065,"prior",16,4,10,10
9642,161119,"prior",3,5,14,30
9973,161131,"prior",16,2,17,9
3974,161137,"prior",12,0,19,7
9443,161148,"prior",4,0,11,30
9518,161148,"prior",5,1,8,8
2084,161185,"prior",3,0,14,3
5573,161209,"prior",12,0,10,8
106,161214,"prior",10,0,18,30
1234,161232,"prior",17,6,8,1
9781,161238,"prior",21,0,10,5
5876,161290,"prior",15,6,10,6
7565,161290,"prior",30,6,9,4
2504,161333,"prior",6,4,14,2
2617,161353,"prior",3,0,18,0
5198,161427,"prior",13,5,12,20
6772,161477,"prior",3,5,11,8
4722,161481,"prior",10,0,17,7
8016,161485,"prior",14,3,9,7
5534,161486,"prior",9,1,13,12
8629,161507,"prior",6,5,12,30
957,161508,"prior",4,1,10,8
6732,161517,"prior",17,0,16,8
6946,161579,"prior",4,0,19,13
3941,161585,"prior",13,2,8,16
9665,161617,"prior",7,3,20,7
346,161624,"prior",3,6,18,26
3628,161628,"prior",23,1,10,6
1387,161686,"prior",32,5,9,5
926,161700,"prior",6,2,13,7
2733,161711,"prior",8,2,8,16
9481,161753,"prior",31,2,11,1
420,161762,"prior",37,2,11,2
5792,161787,"prior",16,3,17,3
7918,161788,"prior",13,0,11,13
3544,161830,"prior",16,4,13,7
2373,161860,"prior",17,4,18,2
888,161885,"prior",22,3,9,12
6797,161912,"prior",2,6,10,24
1059,161928,"prior",25,4,1,1
4473,161962,"prior",4,5,15,30
6089,161968,"prior",17,1,15,8
2371,161968,"prior",48,5,16,5
7824,161994,"prior",31,5,17,7
1423,162029,"prior",19,3,0,2
4335,162040,"prior",26,4,19,7
2998,162047,"prior",14,1,15,30
6628,162054,"prior",2,5,9,3
464,162075,"prior",8,6,12,3
3224,162081,"prior",2,0,12,30
383,162083,"prior",39,6,11,10
1279,162093,"prior",6,4,11,16
6289,162101,"prior",8,4,16,7
2157,162152,"prior",4,0,17,1
9909,162153,"prior",3,2,8,28
2643,162181,"prior",14,0,15,3
9566,162189,"prior",11,2,11,8
8902,162196,"prior",17,1,13,10
2519,162199,"prior",6,6,20,11
9036,162205,"prior",21,3,13,11
133,162224,"prior",50,2,9,2
3450,162249,"prior",13,3,7,3
7171,162331,"prior",10,5,8,11
8829,162340,"prior",70,1,8,2
7762,162350,"prior",39,5,15,7
838,162374,"prior",3,6,14,26
5741,162397,"prior",30,4,19,8
5805,162401,"prior",9,1,14,6
3436,162421,"prior",12,3,8,22
4744,162424,"prior",27,0,11,8
7886,162439,"prior",3,4,17,30
7107,162484,"prior",9,6,13,14
7567,162518,"prior",32,3,11,4
4557,162544,"prior",2,6,17,8
5092,162555,"prior",90,0,9,1
1705,162572,"prior",12,5,20,13
7715,162584,"prior",16,1,17,4
5859,162595,"prior",2,1,15,1
5062,162640,"prior",4,4,18,6
1500,162652,"prior",8,4,12,7
6159,162676,"prior",2,6,8,8
9654,162679,"prior",14,1,12,6
8408,162681,"prior",55,5,17,7
6903,162714,"prior",15,0,23,3
3701,162722,"prior",48,1,8,2
7919,162731,"prior",11,1,7,7
5959,162741,"prior",36,1,9,5
8604,162744,"prior",61,0,13,3
4116,162753,"prior",6,0,20,1
165,162754,"prior",4,2,11,12
2260,162759,"prior",9,0,15,21
5256,162759,"prior",23,2,9,22
4018,162784,"prior",34,6,14,4
7263,162860,"prior",29,3,10,4
2163,162894,"prior",14,6,15,30
6329,162920,"prior",1,0,18,NA
4078,162921,"prior",73,1,15,1
6431,162967,"prior",6,2,12,11
528,162968,"prior",16,5,13,1
2572,162968,"prior",41,0,20,2
8871,162976,"prior",6,4,15,5
9849,162980,"prior",25,3,21,4
6730,162992,"prior",61,3,13,1
341,163059,"prior",6,1,10,19
4245,163067,"prior",14,6,13,4
4013,163072,"prior",3,0,17,17
2472,163085,"prior",3,1,6,21
6905,163100,"prior",1,4,2,NA
375,163102,"prior",43,4,17,1
4553,163105,"prior",33,0,14,7
6191,163110,"prior",8,2,16,8
9946,163167,"prior",11,0,15,18
7249,163192,"prior",9,1,20,22
1628,163198,"prior",10,1,0,30
6614,163217,"prior",11,4,17,8
8394,163220,"prior",1,6,9,NA
8494,163222,"prior",13,5,8,17
9212,163228,"prior",36,1,12,3
5962,163235,"prior",4,3,16,13
2509,163244,"prior",5,4,20,17
7945,163254,"prior",20,1,11,8
1257,163259,"prior",8,6,16,15
5563,163278,"prior",3,6,19,30
4815,163311,"prior",1,1,15,NA
1518,163322,"prior",24,4,16,3
1863,163329,"prior",11,6,10,7
1123,163333,"prior",10,2,9,8
3697,163336,"prior",15,1,13,8
7529,163348,"prior",48,2,9,6
3903,163354,"prior",5,0,15,29
3615,163375,"prior",72,6,18,5
8106,163376,"prior",13,6,19,17
5657,163395,"prior",4,1,16,0
7193,163409,"prior",27,6,21,6
6944,163425,"prior",1,3,15,NA
3393,163442,"prior",29,4,11,3
7186,163506,"prior",16,0,12,11
6986,163515,"prior",10,0,15,3
7739,163558,"prior",22,3,19,14
7063,163637,"prior",14,0,15,5
6330,163644,"prior",18,6,19,16
2628,163677,"prior",45,6,16,5
5263,163680,"prior",4,0,15,7
9003,163690,"prior",25,3,16,5
1287,163734,"prior",8,0,20,30
3647,163789,"prior",17,6,17,5
1269,163790,"prior",16,3,12,30
9197,163794,"prior",15,1,13,23
7584,163798,"prior",2,3,9,30
3803,163803,"prior",9,2,13,6
674,163819,"prior",48,1,11,8
4308,163822,"prior",23,5,19,10
7415,163831,"prior",2,2,19,25
7633,163834,"prior",15,5,12,26
6898,163837,"prior",27,1,9,9
4211,163857,"prior",16,2,12,12
3857,163860,"prior",47,4,11,0
8718,163874,"prior",21,0,11,4
5955,163895,"prior",21,4,12,6
4646,163907,"prior",8,1,12,3
6152,163919,"prior",20,5,17,3
3072,163939,"prior",15,2,15,30
6664,163993,"prior",35,0,13,28
9515,164009,"prior",3,5,13,9
1383,164019,"prior",5,4,1,30
8478,164035,"prior",21,4,23,17
8563,164046,"prior",13,2,13,17
8440,164056,"prior",24,0,9,7
4928,164066,"prior",14,6,15,6
3012,164090,"prior",16,3,11,10
619,164110,"prior",40,1,16,17
1189,164145,"prior",12,4,18,8
407,164176,"prior",7,3,17,30
6224,164182,"prior",9,4,10,2
2823,164298,"prior",5,2,15,4
818,164319,"prior",6,3,14,29
3802,164326,"prior",12,3,14,3
5205,164361,"prior",3,0,17,7
9374,164364,"prior",7,5,7,14
335,164484,"prior",7,5,12,5
1904,164514,"prior",8,4,7,8
3728,164576,"prior",7,6,7,14
1845,164589,"prior",25,3,15,10
4514,164622,"prior",8,2,8,5
7427,164646,"prior",2,5,18,8
8034,164674,"prior",9,3,15,5
419,164717,"prior",6,3,16,4
5398,164721,"prior",18,5,10,8
1600,164724,"prior",23,3,14,11
1447,164732,"prior",76,4,12,1
1688,164785,"prior",5,2,18,2
5031,164799,"prior",8,0,12,10
6525,164806,"prior",14,0,14,7
7149,164811,"prior",34,0,15,2
4966,164868,"prior",1,2,14,NA
7253,164868,"prior",6,6,19,5
5936,164876,"prior",10,0,16,14
8794,164894,"prior",6,2,0,2
8716,164908,"prior",18,2,12,10
4700,164921,"prior",3,4,10,7
5016,164949,"prior",17,3,10,5
765,164956,"prior",1,0,14,NA
3551,164962,"prior",9,6,12,19
9686,165000,"prior",1,4,11,NA
1948,165005,"prior",68,3,10,3
6140,165026,"prior",27,0,11,4
4771,165076,"prior",17,1,11,7
5332,165121,"prior",20,0,22,0
9796,165181,"prior",6,2,15,30
1940,165192,"prior",18,6,20,5
6871,165194,"prior",19,4,13,3
520,165200,"prior",13,3,8,0
3290,165201,"prior",18,1,13,3
2485,165230,"prior",10,1,8,7
9634,165245,"prior",6,2,12,6
6447,165263,"prior",11,5,20,2
6846,165292,"prior",47,6,9,5
2533,165294,"prior",57,2,11,9
2955,165294,"prior",71,4,11,2
912,165294,"prior",89,4,14,1
6334,165298,"prior",10,0,16,13
9532,165302,"prior",5,2,12,8
6918,165317,"prior",7,0,15,7
821,165347,"prior",5,6,9,30
5384,165372,"prior",9,5,13,22
1412,165375,"prior",47,4,15,9
6529,165380,"prior",7,1,14,1
4104,165411,"prior",25,6,13,14
8867,165475,"prior",5,6,10,19
9121,165547,"prior",4,3,17,4
8627,165552,"prior",2,0,12,8
7142,165618,"prior",21,2,13,4
4549,165667,"prior",30,2,11,5
1080,165704,"prior",15,0,11,4
770,165709,"prior",11,4,0,2
2119,165719,"prior",1,4,16,NA
2237,165810,"prior",32,0,18,8
7210,165813,"prior",95,3,15,2
676,165814,"prior",18,0,17,7
8048,165819,"prior",8,2,15,28
7904,165868,"prior",47,2,1,11
2192,165873,"prior",1,5,10,NA
3572,165879,"prior",1,2,19,NA
7222,165925,"prior",2,6,12,11
6994,165930,"prior",38,3,15,1
4288,165953,"prior",24,3,10,4
7132,166016,"prior",6,5,16,11
1357,166021,"prior",18,6,12,9
5232,166079,"prior",5,1,12,3
1631,166086,"prior",2,3,21,30
4927,166136,"prior",79,5,13,3
8428,166141,"prior",26,3,17,3
6189,166226,"prior",8,5,10,4
6673,166231,"prior",25,1,11,2
6122,166260,"prior",2,6,17,30
9123,166270,"prior",3,4,10,13
8108,166292,"prior",4,2,21,1
2381,166301,"prior",2,0,22,14
3930,166304,"prior",16,0,16,1
2003,166324,"prior",11,4,17,8
5133,166348,"prior",21,3,12,0
7212,166365,"prior",4,0,12,30
7018,166366,"prior",7,6,16,5
6377,166381,"prior",15,4,19,4
4137,166398,"prior",3,6,12,30
6050,166449,"prior",57,3,19,4
9354,166450,"prior",9,1,13,14
607,166458,"prior",4,0,15,30
9287,166460,"prior",9,0,18,7
1191,166469,"prior",2,4,15,30
2420,166492,"prior",7,3,10,5
2429,166492,"prior",17,4,9,30
3417,166512,"prior",28,6,9,5
6437,166521,"prior",78,3,13,4
8905,166524,"prior",2,2,15,8
2634,166534,"prior",54,4,14,1
6376,166603,"prior",14,6,20,2
7047,166608,"prior",5,5,9,2
86,166645,"prior",9,6,22,4
390,166654,"prior",48,0,12,9
9959,166655,"prior",32,6,11,6
306,166655,"prior",33,2,14,10
2464,166671,"prior",6,1,8,7
3404,166695,"prior",20,1,9,8
6455,166715,"prior",5,5,13,7
8955,166728,"prior",37,0,10,8
5456,166743,"prior",18,2,11,27
8819,166748,"prior",6,6,16,16
3252,166785,"prior",24,0,12,7
3096,166785,"prior",69,2,14,3
4533,166795,"prior",59,1,7,10
3296,166808,"prior",32,1,11,7
9622,166817,"prior",13,0,20,1
6363,166836,"prior",21,2,15,14
3206,166843,"prior",1,5,19,NA
9158,166866,"prior",9,4,15,3
2691,166866,"prior",34,3,16,3
843,166894,"prior",9,5,15,6
4202,166902,"prior",51,6,11,4
8395,166938,"prior",7,4,0,9
4436,166943,"prior",34,6,12,5
7541,166959,"prior",7,6,19,4
1203,166982,"prior",5,1,13,21
7712,167028,"prior",38,3,15,4
6176,167037,"prior",16,6,17,30
525,167046,"prior",5,2,12,15
242,167125,"prior",11,4,13,7
7968,167139,"prior",47,3,14,4
7273,167156,"prior",2,2,18,30
7087,167193,"prior",1,6,23,NA
7411,167208,"prior",22,5,16,7
8176,167232,"prior",20,5,22,23
3924,167255,"prior",11,4,22,19
4822,167265,"prior",5,5,16,26
451,167271,"prior",24,2,16,9
6024,167273,"prior",23,4,21,11
6252,167275,"prior",12,2,9,5
8147,167292,"prior",31,2,12,7
9236,167316,"prior",40,2,8,3
3044,167345,"prior",28,0,16,4
5144,167350,"prior",6,1,15,9
9713,167388,"prior",7,6,12,5
186,167393,"prior",1,0,16,NA
5176,167425,"prior",8,6,3,20
5153,167438,"prior",25,0,8,4
1353,167461,"prior",15,1,7,10
4121,167491,"prior",20,1,12,3
9886,167491,"prior",79,5,9,5
7877,167504,"prior",19,1,14,0
2230,167567,"prior",18,1,12,3
9868,167586,"prior",2,0,12,12
4120,167611,"prior",35,1,9,7
6375,167611,"prior",46,1,9,7
6077,167628,"prior",1,0,10,NA
7792,167649,"prior",33,5,14,9
3912,167674,"prior",3,5,12,25
3872,167677,"prior",5,3,8,4
7744,167700,"prior",2,3,11,30
8008,167797,"prior",13,5,1,12
1785,167806,"prior",11,5,8,8
6458,167874,"prior",7,2,18,17
5872,167894,"prior",16,5,6,7
2262,167899,"prior",34,1,17,2
6491,167957,"prior",52,5,11,4
638,167982,"prior",45,6,14,6
2846,168005,"prior",31,4,15,15
9816,168006,"prior",1,0,17,NA
1611,168006,"prior",2,3,2,17
1115,168014,"prior",15,6,14,30
6651,168134,"prior",8,4,15,15
2821,168162,"prior",67,5,9,2
4513,168164,"prior",8,2,16,20
4653,168186,"prior",10,6,9,12
6061,168197,"prior",4,3,7,12
9022,168223,"prior",5,5,20,12
7458,168231,"prior",19,1,9,21
8790,168274,"prior",29,3,12,5
7863,168398,"prior",6,1,15,19
4684,168416,"prior",3,6,12,3
2901,168436,"prior",3,5,18,11
3543,168438,"prior",4,6,1,13
2655,168453,"prior",31,1,2,4
8052,168493,"prior",7,4,19,30
7563,168497,"prior",85,6,10,1
5881,168508,"prior",15,4,20,5
9267,168546,"prior",7,3,11,6
1767,168641,"prior",41,6,12,3
7252,168706,"prior",10,3,12,3
9076,168721,"prior",4,5,11,1
6802,168731,"prior",4,0,22,30
1510,168737,"prior",4,3,13,5
4878,168799,"prior",2,1,12,2
8370,168799,"prior",19,0,23,4
9557,168818,"prior",35,3,20,9
293,168853,"prior",2,4,9,4
244,168855,"prior",37,6,18,9
9857,168866,"prior",12,5,10,6
5654,168879,"prior",4,2,11,5
4210,168883,"prior",14,5,8,18
3545,168902,"prior",7,2,10,8
9582,168921,"prior",43,2,8,4
7275,168938,"prior",44,6,9,5
2862,168942,"prior",3,6,12,7
9355,168985,"prior",63,1,17,8
5418,169007,"prior",13,5,12,15
