customerId,productId,amount,rating,daysAgo
C0151,P0064,25.74,1,353
C0498,P0015,39.1,5,268
C0453,P0112,14.9,4,25
C0286,P0024,18.38,4,348
C0483,P0081,259.95,1,207
C0426,P0023,13.74,4,3
C0158,P0068,84.08,2,226
C0368,P0070,15.94,4,89
C0067,P0031,38.0,3,195
C0334,P0093,9.97,2,240
C0239,P0103,14.36,2,11
C0009,P0098,24.36,1,160
C0134,P0031,35.02,5,21
C0477,P0083,9.46,3,42
C0156,P0061,18.4,4,77
C0090,P0063,29.44,5,285
C0094,P0052,38.63,1,151
C0233,P0064,25.29,2,18
C0413,P0013,10.08,1,272
C0371,P0043,72.22,1,198
C0212,P0017,48.15,5,52
C0105,P0024,19.2,4,205
C0024,P0012,7.79,3,91
C0225,P0020,36.18,2,232
C0401,P0087,18.32,3,345
C0358,P0059,22.84,3,115
C0200,P0003,21.18,2,272
C0291,P0088,16.93,1,9
C0212,P0106,54.44,3,149
C0283,P0101,8.92,3,324
C0253,P0093,11.41,4,28
C0333,P0119,29.24,2,339
C0248,P0062,9.31,1,35
C0468,P0113,32.58,5,176
C0209,P0109,30.44,3,66
C0009,P0027,34.82,4,8
C0118,P0099,61.17,1,128
C0243,P0089,24.19,1,212
C0270,P0104,135.87,4,115
C0352,P0038,7.73,2,180
C0134,P0041,11.1,4,67
C0325,P0068,68.77,5,266
C0201,P0101,9.96,5,314
C0197,P0101,10.48,5,66
C0088,P0081,280.56,4,242
C0202,P0111,21.33,5,121
C0387,P0017,45.73,4,363
C0450,P0110,19.27,2,103
C0290,P0009,16.31,1,346
C0165,P0039,10.29,1,129
C0405,P0011,18.7,3,156
C0038,P0069,10.71,3,170
C0005,P0082,32.01,5,54
C0061,P0017,42.63,5,118
C0077,P0076,8.69,4,319
C0433,P0017,43.47,5,357
C0135,P0013,11.19,5,267
C0210,P0064,26.81,5,88
C0193,P0086,11.57,1,239
C0148,P0064,29.56,4,227
C0067,P0091,27.21,3,320
C0320,P0063,30.84,2,256
C0067,P0090,49.65,3,300
C0380,P0116,9.14,5,292
C0102,P0039,11.75,5,236
C0359,P0014,13.42,2,150
C0397,P0013,8.86,3,123
C0062,P0064,27.02,3,127
C0044,P0059,28.21,4,131
C0474,P0017,44.29,3,106
C0308,P0111,20.74,5,207
C0137,P0019,28.41,2,127
C0247,P0020,41.26,2,259
C0437,P0039,12.31,2,120
C0380,P0064,26.27,4,7
C0324,P0009,17.53,1,279
C0059,P0051,6.87,5,346
C0144,P0012,8.22,2,249
C0118,P0043,73.14,1,23
C0215,P0042,16.24,4,206
C0311,P0069,8.55,2,99
C0211,P0059,27.98,4,117
C0121,P0101,8.42,5,336
C0343,P0002,5.47,4,301
C0271,P0025,17.52,2,211
C0111,P0101,10.37,4,334
C0332,P0076,6.83,2,241
C0190,P0017,44.54,5,211
C0180,P0053,28.01,3,36
C0073,P0081,222.45,3,363
C0292,P0108,54.6,4,295
C0294,P0068,74.79,1,133
C0170,P0003,20.83,3,92
C0422,P0054,17.17,4,353
C0416,P0014,12.99,4,349
C0056,P0005,37.12,2,153
C0342,P0064,26.94,1,85
C0499,P0005,38.66,5,228
C0112,P0087,18.7,2,328
C0137,P0079,52.68,1,199
C0214,P0084,4.16,3,201
C0132,P0024,16.25,5,53
C0234,P0012,9.08,1,133
C0110,P0024,17.08,1,75
C0248,P0025,18.54,1,285
C0438,P0029,26.94,2,126
C0391,P0017,40.7,1,78
C0243,P0017,39.33,4,350
C0142,P0105,13.58,2,351
C0089,P0087,19.11,3,181
C0432,P0034,19.87,3,108
C0350,P0109,29.85,4,59
C0280,P0024,20.49,4,229
C0433,P0043,74.89,3,223
C0061,P0092,22.92,5,226
C0333,P0047,19.64,1,280
C0061,P0036,6.37,2,249
C0226,P0054,14.27,3,239
C0469,P0042,20.45,2,271
C0161,P0046,10.41,5,14
C0401,P0024,20.74,5,226
C0368,P0056,26.02,3,356
C0326,P0021,21.09,1,204
C0454,P0100,15.38,4,193
C0200,P0083,11.57,2,221
C0191,P0043,70.55,2,204
C0079,P0083,12.54,1,147
C0135,P0001,48.11,2,362
C0433,P0034,15.94,2,26
C0230,P0047,23.61,1,297
C0171,P0051,5.42,3,59
C0108,P0083,11.57,5,76
C0237,P0113,30.43,1,221
C0353,P0038,7.44,1,233
C0371,P0067,33.14,3,108
C0308,P0024,18.75,5,10
C0387,P0013,9.83,2,93
C0123,P0112,15.59,1,199
C0308,P0091,31.93,1,131
C0076,P0112,13.55,4,92
C0180,P0021,18.14,2,333
C0356,P0002,6.04,2,205
C0309,P0047,22.45,2,245
C0095,P0108,49.33,5,273
C0421,P0013,10.44,2,149
C0028,P0012,8.7,4,268
C0291,P0009,17.5,4,351
C0491,P0085,33.39,1,264
C0260,P0087,17.67,2,109
C0395,P0076,7.5,5,284
C0291,P0007,43.04,5,86
C0385,P0081,253.62,3,27
C0320,P0048,10.65,1,162
C0339,P0015,40.28,2,186
C0113,P0024,17.74,5,172
C0363,P0054,13.55,4,96
C0118,P0031,32.33,1,100
C0489,P0114,17.23,4,336
C0113,P0052,39.07,1,107
C0118,P0037,7.25,2,285
C0421,P0073,7.58,3,94
C0179,P0000,13.99,4,24
C0352,P0068,87.28,1,89
C0078,P0024,16.42,5,307
C0078,P0037,7.97,3,166
C0237,P0079,52.17,2,253
C0120,P0061,21.89,5,351
C0117,P0036,6.34,3,18
C0004,P0017,45.58,3,40
C0183,P0054,15.63,1,335
C0158,P0029,22.56,5,207
C0017,P0106,41.59,5,225
C0304,P0056,24.97,1,125
C0306,P0099,46.77,5,301
C0037,P0039,10.7,4,236
C0157,P0094,7.06,3,94
C0428,P0007,51.06,5,237
C0202,P0010,42.44,4,88
C0226,P0004,29.36,1,75
C0105,P0106,47.98,1,287
C0400,P0079,42.92,3,268
C0450,P0056,23.78,5,330
C0112,P0061,17.7,1,298
C0152,P0068,85.01,4,159
C0079,P0094,6.64,4,78
C0150,P0064,28.32,5,153
C0166,P0083,11.76,5,215
C0310,P0024,20.61,5,230
C0096,P0116,7.6,2,127
C0454,P0004,29.01,4,37
C0052,P0039,10.12,1,222
C0003,P0102,11.25,3,257
C0348,P0013,9.58,2,233
C0292,P0046,12.68,1,183
C0112,P0108,49.82,3,3
C0083,P0095,18.56,3,112
C0229,P0050,45.96,2,137
C0177,P0115,10.14,3,304
C0301,P0068,80.15,4,301
C0109,P0101,9.18,4,319
C0325,P0024,19.47,1,169
C0375,P0053,32.22,3,119
C0082,P0004,27.79,4,182
C0023,P0001,52.04,4,289
C0213,P0078,32.26,3,227
C0379,P0012,9.07,1,219
C0318,P0059,24.41,1,159
C0347,P0076,8.14,2,254
C0198,P0004,27.1,4,316
C0117,P0048,11.31,4,244
C0260,P0075,21.19,4,147
C0104,P0103,15.74,2,306
C0098,P0115,8.46,1,290
C0143,P0096,21.22,4,320
C0248,P0070,15.55,2,97
C0237,P0040,33.26,3,154
C0294,P0079,46.37,3,91
C0213,P0092,19.69,2,134
C0454,P0025,20.2,1,267
C0412,P0119,27.4,5,247
C0433,P0106,49.53,1,2
C0308,P0053,26.22,5,275
C0311,P0081,222.73,1,70
C0212,P0085,29.18,5,198
C0160,P0094,6.38,5,88
C0290,P0003,17.33,5,351
C0015,P0010,46.53,4,54
C0003,P0033,19.31,3,56
C0024,P0041,10.53,3,105
C0256,P0103,12.2,3,261
C0301,P0050,40.91,4,249
C0099,P0024,19.43,1,69
C0442,P0105,14.37,1,212
C0096,P0061,21.0,3,196
C0436,P0035,20.23,5,35
C0373,P0005,44.97,5,279
C0119,P0012,10.1,3,313
C0156,P0035,20.31,3,32
C0196,P0066,51.02,3,65
C0122,P0026,10.72,4,301
C0499,P0009,18.37,2,111
C0114,P0024,19.03,2,228
C0407,P0043,71.68,3,127
C0078,P0119,31.88,5,80
C0489,P0040,29.45,5,228
C0205,P0062,11.89,2,50
C0274,P0106,42.87,3,194
C0061,P0087,16.98,3,71
C0401,P0095,15.54,5,70
C0134,P0107,10.99,2,285
C0269,P0068,67.84,5,193
C0269,P0119,28.43,4,198
C0294,P0004,27.11,4,53
C0029,P0095,16.89,4,59
C0083,P0099,50.69,4,143
C0080,P0106,54.33,4,142
C0149,P0052,35.68,4,165
C0071,P0088,17.11,2,49
C0455,P0017,40.7,3,328
C0252,P0065,61.9,3,133
C0304,P0035,24.96,5,298
C0178,P0064,32.12,4,146
C0135,P0073,7.08,5,172
C0246,P0034,18.15,4,41
C0144,P0021,20.08,3,247
C0173,P0029,22.15,3,22
C0222,P0071,11.87,4,273
C0248,P0073,7.53,5,321
C0491,P0083,9.51,2,132
C0111,P0012,9.81,2,324
C0238,P0093,10.68,2,255
C0073,P0075,22.28,1,1
C0175,P0004,29.81,4,74
C0087,P0050,47.16,4,256
C0284,P0035,22.52,1,35
C0027,P0019,28.9,5,295
C0463,P0003,18.69,1,34
C0385,P0024,17.56,3,195
C0203,P0093,9.52,5,225
C0465,P0055,8.55,3,19
C0142,P0045,48.62,3,224
C0202,P0070,14.05,4,166
C0372,P0058,31.24,5,136
C0173,P0013,9.89,3,285
C0181,P0022,38.12,4,91
C0496,P0022,34.18,5,22
C0272,P0064,29.56,3,182
C0337,P0050,41.68,4,271
C0314,P0039,9.97,2,49
C0406,P0061,21.97,2,359
C0423,P0114,16.44,1,245
C0276,P0028,14.5,4,340
C0144,P0055,6.94,2,172
C0012,P0053,28.88,5,45
C0300,P0079,51.11,5,65
C0405,P0082,32.78,5,183
C0221,P0081,270.99,2,215
C0081,P0018,19.3,4,268
C0250,P0091,30.33,3,278
C0086,P0117,27.44,3,7
C0299,P0035,20.24,2,193
C0369,P0054,13.2,3,299
C0465,P0052,30.19,5,309
C0059,P0047,18.34,2,304
C0458,P0096,25.87,1,4
C0294,P0015,37.0,1,159
C0375,P0061,22.98,3,225
C0028,P0068,79.99,2,91
C0248,P0098,28.28,3,150
C0304,P0066,43.32,5,36
C0150,P0112,14.71,1,71
C0211,P0101,9.18,1,3
C0271,P0035,26.0,2,357
C0271,P0099,60.86,3,313
C0022,P0112,13.22,4,147
C0107,P0067,33.99,1,123
C0488,P0069,8.41,5,62
C0148,P0012,9.25,1,241
C0087,P0082,37.25,4,364
C0110,P0045,42.2,3,308
C0233,P0062,10.87,1,312
C0429,P0004,24.72,3,303
C0243,P0076,8.54,2,26
C0029,P0054,13.46,3,201
C0021,P0068,72.17,1,206
C0113,P0028,15.83,4,37
C0304,P0047,22.06,1,206
C0275,P0108,44.05,3,261
C0158,P0023,13.08,4,77
C0164,P0006,42.09,4,28
C0409,P0080,103.96,3,41
C0442,P0024,20.9,2,212
C0235,P0048,10.27,3,203
C0441,P0036,6.38,4,274
C0135,P0012,8.17,4,332
C0322,P0034,18.74,4,70
C0045,P0035,24.93,1,125
C0230,P0055,7.47,4,312
C0109,P0115,9.64,1,19
C0033,P0051,6.92,4,302
C0222,P0023,16.13,3,250
C0148,P0043,59.68,4,173
C0495,P0030,30.88,2,360
C0467,P0099,49.1,2,199
C0062,P0074,44.79,4,239
C0316,P0053,27.76,5,119
C0360,P0041,12.35,4,65
C0182,P0067,29.55,5,54
C0062,P0016,27.22,3,325
C0165,P0025,16.61,3,26
C0353,P0017,48.92,5,188
C0306,P0074,36.66,3,185
C0410,P0003,20.74,5,21
C0024,P0016,27.24,2,307
C0087,P0105,11.3,5,183
C0025,P0119,24.69,3,47
C0096,P0053,29.67,5,47
C0002,P0054,14.58,2,256
C0247,P0085,27.97,2,226
C0258,P0005,44.61,3,151
C0321,P0046,11.49,3,148
C0189,P0012,9.98,1,13
C0002,P0041,10.69,4,12
C0329,P0117,25.49,3,196
C0028,P0084,4.59,1,133
C0426,P0117,26.22,3,92
C0012,P0083,10.07,4,138
C0259,P0066,42.03,1,221
C0441,P0084,3.89,5,107
C0281,P0070,15.83,4,128
C0297,P0050,44.91,2,103
C0333,P0024,20.98,4,243
C0061,P0055,6.98,5,20
C0329,P0024,17.55,5,335
C0434,P0053,28.56,4,202
C0486,P0013,9.91,2,90
C0215,P0061,22.51,1,277
C0265,P0054,14.83,2,75
C0127,P0016,30.19,2,53
C0086,P0113,29.79,5,26
C0084,P0048,11.59,2,269
C0224,P0035,21.36,3,71
C0084,P0004,27.21,2,140
C0011,P0096,22.94,2,297
C0460,P0044,20.62,4,247
C0037,P0024,18.55,2,36
C0037,P0083,12.47,1,354
C0221,P0109,35.65,4,31
C0121,P0038,8.14,3,259
C0480,P0013,9.89,4,233
C0198,P0001,58.48,4,306
C0220,P0083,10.08,4,325
C0185,P0117,31.85,4,26
C0020,P0119,28.55,4,349
C0143,P0087,18.19,3,88
C0061,P0016,27.63,2,289
C0052,P0116,8.97,3,299
C0274,P0031,36.83,4,203
C0050,P0032,43.72,3,315
C0052,P0075,18.78,3,301
C0234,P0006,44.41,2,191
C0215,P0094,6.15,1,66
C0067,P0119,29.03,3,159
C0002,P0085,30.83,5,328
C0097,P0087,15.91,4,74
C0117,P0039,11.83,4,364
C0395,P0009,16.73,4,67
C0452,P0089,22.26,5,243
C0199,P0064,30.76,2,234
C0198,P0106,50.18,4,72
C0351,P0012,9.5,1,172
C0306,P0026,8.59,2,53
C0092,P0035,20.33,1,133
C0055,P0075,21.58,3,350
C0213,P0088,13.84,1,20
C0068,P0024,16.32,1,247
C0144,P0054,14.39,1,273
C0150,P0004,32.06,3,103
C0128,P0024,16.46,3,346
C0225,P0037,7.24,3,93
C0318,P0063,31.89,2,184
C0250,P0051,7.02,3,14
C0102,P0035,21.15,1,324
C0052,P0068,88.12,3,257
C0403,P0094,5.73,5,60
C0233,P0024,19.79,1,242
C0033,P0034,14.93,1,67
C0127,P0078,30.65,4,162
C0396,P0086,11.83,3,187
C0369,P0094,6.82,2,339
C0430,P0019,23.81,4,122
C0294,P0057,15.89,2,5
C0206,P0105,13.47,4,158
C0208,P0040,29.19,3,338
C0097,P0046,13.01,1,291
C0318,P0117,26.99,4,22
C0286,P0012,7.95,4,20
C0182,P0014,10.7,4,203
C0026,P0079,48.12,5,33
C0427,P0098,26.69,2,309
C0453,P0106,46.93,5,51
C0239,P0101,10.31,1,74
C0477,P0009,15.94,2,165
C0429,P0084,4.62,4,268
C0405,P0106,53.64,3,302
C0188,P0065,75.39,1,180
C0371,P0005,44.48,4,141
C0283,P0099,54.33,5,16
C0354,P0005,44.82,4,98
C0088,P0027,34.16,3,79
C0478,P0110,20.41,2,272
C0149,P0119,23.73,5,129
C0492,P0052,39.91,1,186
C0186,P0017,39.3,3,73
C0100,P0053,33.88,2,216
C0057,P0012,9.25,5,50
C0386,P0101,10.66,2,247
C0271,P0061,23.1,4,269
C0150,P0042,18.5,1,114
C0297,P0011,24.21,1,78
C0165,P0042,19.58,3,284
C0220,P0100,16.57,4,82
C0423,P0078,33.0,2,65
C0326,P0011,19.12,4,124
C0373,P0016,23.46,3,352
C0285,P0040,31.32,5,169
C0120,P0108,47.47,2,187
C0129,P0070,14.77,5,127
C0046,P0012,9.26,2,242
C0271,P0088,15.73,2,160
C0299,P0036,7.11,5,215
C0167,P0061,22.63,1,176
C0007,P0001,55.15,5,163
C0499,P0096,26.63,2,351
C0144,P0107,10.75,3,97
C0092,P0034,15.66,2,294
C0207,P0022,36.13,1,193
C0123,P0061,21.36,1,116
C0174,P0024,15.67,3,177
C0312,P0061,21.95,5,310
C0021,P0103,13.0,3,279
C0454,P0033,21.53,4,231
C0199,P0086,13.8,5,53
C0044,P0083,10.11,2,67
C0424,P0013,10.74,1,129
C0021,P0074,46.7,3,154
C0071,P0051,6.45,3,313
C0072,P0055,7.92,1,156
C0294,P0055,8.65,1,71
C0455,P0008,17.2,5,326
C0213,P0006,37.7,2,236
C0173,P0065,72.99,1,221
C0364,P0005,38.63,2,164
C0122,P0037,7.61,5,168
C0079,P0067,30.87,5,96
C0178,P0070,14.65,5,206
C0342,P0045,39.12,5,172
C0325,P0059,27.72,2,292
C0407,P0062,11.47,2,268
C0136,P0027,31.24,5,102
C0170,P0007,40.95,4,76
C0022,P0000,10.78,1,3
C0427,P0095,14.44,5,126
C0285,P0018,15.12,1,8
C0147,P0068,70.95,4,47
C0036,P0062,11.95,3,357
C0356,P0041,13.06,1,312
C0368,P0095,18.04,4,204
C0326,P0077,11.26,4,282
C0103,P0003,20.03,5,179
C0451,P0086,13.72,4,219
C0321,P0034,18.71,5,29
C0318,P0081,270.33,5,129
C0447,P0075,22.41,3,44
C0459,P0027,36.83,1,290
C0292,P0117,25.74,2,300
C0203,P0069,8.3,4,263
C0180,P0065,71.0,1,222
C0402,P0010,42.76,1,174
C0315,P0024,16.53,2,9
C0040,P0048,9.83,5,282
C0070,P0068,74.35,2,326
C0436,P0085,29.29,5,125
C0475,P0024,16.92,2,74
C0209,P0078,30.62,2,239
C0386,P0092,20.32,5,7
C0406,P0085,31.98,4,22
C0156,P0085,31.62,4,300
C0071,P0103,11.78,5,349
C0498,P0011,21.12,1,147
C0016,P0077,9.37,2,185
C0292,P0114,17.96,4,199
C0317,P0061,22.91,1,51
C0333,P0021,21.49,5,81
C0126,P0119,25.42,3,109
C0108,P0032,45.45,2,160
C0406,P0017,47.28,1,263
C0109,P0050,44.58,3,71
C0343,P0045,43.61,5,348
C0385,P0053,27.19,1,322
C0095,P0107,10.21,3,173
C0118,P0052,36.39,4,83
C0382,P0055,7.55,3,356
C0044,P0103,12.69,4,295
C0096,P0093,11.83,4,186
C0461,P0001,61.13,4,227
C0190,P0096,26.1,2,246
C0488,P0060,95.61,1,304
C0225,P0019,24.56,1,179
C0211,P0083,9.67,1,18
C0202,P0072,20.2,5,205
C0153,P0061,18.06,1,313
C0162,P0099,52.09,3,82
C0336,P0087,18.18,4,350
C0021,P0071,10.68,4,132
C0333,P0071,10.73,1,250
C0102,P0070,14.56,5,256
C0189,P0055,7.39,3,67
C0072,P0050,50.6,1,15
C0271,P0079,41.85,1,346
C0358,P0067,32.53,5,255
C0081,P0012,9.12,4,111
C0113,P0078,27.9,2,40
C0402,P0069,8.62,5,99
C0131,P0034,19.08,2,200
C0380,P0035,21.19,2,253
C0164,P0024,19.66,4,117
C0095,P0112,13.54,2,79
C0357,P0099,49.57,3,91
C0227,P0061,19.04,4,351
C0017,P0042,20.2,1,230
C0479,P0083,10.78,5,361
C0177,P0116,8.93,5,167
C0189,P0007,44.69,2,167
C0239,P0004,30.37,3,147
C0386,P0061,23.24,2,143
C0003,P0018,17.57,3,29
C0463,P0065,71.72,1,12
C0315,P0087,16.77,1,284
C0475,P0013,11.32,3,161
C0401,P0047,20.71,4,60
C0459,P0075,18.56,5,127
C0294,P0095,18.97,5,340
C0178,P0054,17.36,5,171
C0215,P0019,27.31,4,361
C0321,P0062,10.33,4,59
C0208,P0049,19.71,2,45
C0359,P0085,33.39,5,206
C0407,P0024,17.42,3,358
C0104,P0084,4.19,1,170
C0470,P0055,7.31,1,73
C0076,P0017,37.74,3,197
C0064,P0061,21.95,4,112
C0400,P0109,29.42,3,66
C0402,P0078,30.57,5,33
C0362,P0024,20.19,3,264
C0479,P0079,46.59,4,234
C0133,P0024,17.22,4,61
C0405,P0058,33.52,5,204
C0262,P0024,20.47,3,298
C0218,P0034,15.19,1,166
C0003,P0108,50.35,4,21
C0282,P0024,19.08,1,232
C0367,P0091,26.74,2,188
C0087,P0071,11.81,3,336
C0462,P0056,23.68,1,202
C0259,P0013,10.12,4,269
C0088,P0018,15.52,2,193
C0315,P0017,46.41,3,197
C0096,P0062,11.09,2,116
C0033,P0115,9.15,2,147
C0335,P0101,8.24,2,108
C0363,P0015,33.95,4,125
C0029,P0116,9.3,1,169
C0399,P0024,16.02,3,345
C0393,P0018,15.91,1,56
C0069,P0068,84.73,3,93
C0049,P0022,32.65,3,150
C0309,P0072,18.77,4,125
C0471,P0003,16.24,3,182
C0105,P0011,18.69,2,133
C0333,P0035,22.65,3,175
C0063,P0116,9.08,1,323
C0105,P0059,24.62,2,359
C0221,P0084,4.66,4,89
C0281,P0029,26.68,4,15
C0499,P0080,137.53,2,12
C0015,P0113,33.47,2,163
C0000,P0035,20.69,2,229
C0176,P0119,25.91,2,19
C0182,P0068,70.74,5,186
C0436,P0083,10.77,4,146
C0451,P0024,20.4,2,340
C0434,P0068,75.46,3,220
C0070,P0055,6.9,3,155
C0366,P0105,14.6,2,50
C0154,P0041,10.78,5,173
C0325,P0109,36.16,2,121
C0118,P0103,15.06,3,66
C0161,P0063,27.48,1,144
C0422,P0011,21.8,3,233
C0123,P0016,26.93,5,213
C0481,P0010,45.26,5,351
C0150,P0012,8.64,3,100
C0013,P0116,7.76,1,255
C0126,P0020,42.98,4,201
C0085,P0076,8.31,4,319
C0248,P0068,74.52,5,331
C0058,P0068,80.67,3,258
C0306,P0019,25.61,1,155
C0429,P0062,9.61,5,195
C0180,P0068,82.97,4,238
C0083,P0061,18.04,5,294
C0197,P0017,46.23,1,84
C0387,P0081,235.14,3,318
C0052,P0063,27.2,2,33
C0262,P0047,19.99,5,99
C0227,P0024,19.73,1,86
C0162,P0091,27.91,1,212
C0489,P0108,57.12,5,110
C0087,P0102,10.8,1,69
C0097,P0035,20.28,3,25
C0071,P0026,9.18,1,168
C0280,P0013,10.13,2,117
C0215,P0106,49.56,3,184
C0123,P0068,87.05,1,78
C0210,P0004,28.29,2,105
C0328,P0055,7.07,3,325
C0138,P0011,19.54,1,294
C0150,P0055,8.26,4,59
C0099,P0011,18.56,2,355
C0477,P0092,22.3,1,248
C0172,P0058,32.08,4,255
C0413,P0068,69.0,1,81
C0254,P0113,31.93,2,156
C0174,P0054,17.12,5,143
C0412,P0106,49.02,2,263
C0369,P0035,22.73,2,67
C0147,P0099,57.85,4,179
C0296,P0024,20.57,3,304
C0183,P0079,44.56,2,72
C0480,P0117,24.85,1,299
C0269,P0111,27.15,4,318
C0293,P0047,18.72,2,157
C0293,P0055,7.17,5,17
C0269,P0064,25.71,4,197
C0142,P0024,20.02,5,110
C0485,P0073,9.35,1,214
C0304,P0077,10.23,1,51
C0327,P0055,7.31,5,294
C0222,P0013,9.25,2,250
C0175,P0068,68.67,3,81
C0324,P0013,11.18,1,97
C0433,P0003,16.62,4,134
C0149,P0035,23.22,1,338
C0166,P0068,90.78,1,15
C0073,P0073,8.69,5,278
C0180,P0013,8.63,4,211
C0052,P0008,20.2,4,212
C0087,P0068,76.16,3,302
C0463,P0070,15.45,2,226
C0122,P0061,21.71,3,156
C0324,P0024,17.92,3,200
C0077,P0091,24.84,5,269
C0097,P0010,47.07,5,138
C0433,P0068,87.89,4,63
C0010,P0070,12.78,5,364
C0244,P0044,20.99,4,41
C0423,P0080,127.76,5,64
C0063,P0061,22.26,1,303
C0490,P0013,9.65,3,43
C0330,P0075,23.53,1,78
C0369,P0010,45.52,1,285
C0344,P0079,46.11,5,268
C0189,P0009,15.81,4,314
C0161,P0022,37.04,1,185
C0354,P0093,11.16,4,320
C0353,P0091,28.01,4,217
C0475,P0098,31.04,2,174
C0278,P0030,35.74,5,232
C0239,P0085,31.83,5,221
C0300,P0013,9.96,1,304
C0208,P0081,217.74,3,349
C0286,P0106,50.03,3,3
C0004,P0068,70.19,3,227
C0310,P0053,29.38,3,86
C0202,P0034,19.19,1,163
C0282,P0081,240.56,4,288
C0231,P0058,30.63,4,135
C0260,P0055,7.98,1,221
C0035,P0017,36.9,4,243
C0443,P0076,7.38,3,326
C0450,P0040,30.97,2,72
C0268,P0017,38.78,3,205
C0272,P0108,54.09,3,148
C0030,P0055,6.58,2,169
C0292,P0055,8.79,4,309
C0210,P0117,27.28,4,50
C0350,P0035,21.63,2,199
C0024,P0108,58.2,3,142
C0350,P0076,7.53,4,327
C0318,P0024,19.43,3,85
C0306,P0006,48.17,5,34
C0113,P0047,18.5,5,161
C0409,P0010,55.95,4,183
C0296,P0063,24.15,5,82
C0035,P0081,268.19,1,146
C0153,P0082,34.72,4,250
C0314,P0110,23.5,1,23
C0300,P0083,12.76,2,55
C0005,P0087,15.21,4,116
C0296,P0078,32.61,5,190
C0360,P0022,37.65,5,322
C0031,P0109,37.31,1,25
C0149,P0070,14.52,1,230
C0205,P0088,13.52,5,357
C0089,P0114,18.86,4,303
C0037,P0029,21.8,1,8
C0058,P0069,10.2,1,210
C0326,P0003,17.17,5,167
C0129,P0061,17.26,4,163
C0350,P0091,25.82,5,180
C0025,P0067,36.12,1,205
C0192,P0081,224.45,5,70
C0393,P0013,10.62,3,28
C0385,P0104,130.88,4,19
C0185,P0012,7.91,4,148
C0304,P0099,49.49,1,185
C0113,P0054,16.6,3,286
C0284,P0046,12.05,2,158
C0041,P0054,16.44,1,194
C0091,P0050,47.45,5,273
C0217,P0091,25.87,2,133
C0289,P0016,24.76,4,56
C0179,P0073,7.87,2,335
C0142,P0099,51.16,1,202
C0103,P0093,9.7,1,29
C0451,P0045,50.29,1,176
C0394,P0005,39.01,5,34
C0066,P0108,53.37,3,358
C0366,P0040,29.94,5,193
C0204,P0035,23.78,4,286
C0008,P0085,30.89,2,172
C0258,P0024,20.73,5,8
C0065,P0095,16.19,2,233
C0343,P0083,10.47,5,84
C0127,P0113,35.88,3,261
C0440,P0119,31.45,3,83
C0321,P0106,49.78,3,252
C0408,P0101,10.11,5,273
C0301,P0024,20.42,2,51
C0427,P0113,39.52,5,107
C0180,P0107,10.87,5,60
C0269,P0056,23.62,4,265
C0253,P0042,18.4,1,86
C0082,P0063,28.24,1,152
C0283,P0077,10.34,4,31
C0369,P0042,18.33,2,322
C0183,P0043,60.3,5,259
C0426,P0061,18.3,1,96
C0184,P0004,25.0,2,321
C0087,P0112,12.47,2,259
C0205,P0013,9.39,1,65
C0008,P0001,47.94,3,4
C0098,P0099,51.0,5,197
C0440,P0014,11.11,4,333
C0266,P0048,9.76,1,350
C0053,P0017,45.03,1,218
C0261,P0083,9.82,3,230
C0420,P0008,17.0,3,106
C0368,P0059,22.65,3,1
C0142,P0038,8.09,1,71
C0062,P0050,43.15,4,21
C0445,P0045,42.23,2,250
C0420,P0014,10.85,1,184
C0028,P0021,16.63,5,281
C0404,P0009,18.83,2,54
C0049,P0012,8.32,2,333
C0033,P0116,7.76,3,262
C0372,P0024,18.47,5,330
C0261,P0026,8.36,5,237
C0447,P0084,3.87,4,228
C0411,P0106,47.47,4,220
C0030,P0088,17.03,5,66
C0302,P0067,29.3,5,37
C0378,P0092,19.67,4,237
C0269,P0042,18.68,4,35
C0490,P0099,61.6,2,37
C0335,P0090,55.59,5,27
C0053,P0000,12.82,5,227
C0099,P0053,26.58,5,338
C0405,P0024,19.13,5,181
C0498,P0012,8.18,4,56
C0050,P0096,24.3,5,187
C0051,P0001,46.66,4,176
C0373,P0081,254.31,2,216
C0033,P0118,79.93,1,158
C0035,P0053,31.29,5,194
C0438,P0036,6.83,3,119
C0395,P0065,80.37,5,330
C0434,P0091,31.93,2,196
C0317,P0024,18.13,2,114
C0161,P0024,19.29,5,2
C0448,P0066,40.94,3,248
C0147,P0108,57.97,4,139
C0135,P0024,18.99,2,91
C0437,P0037,7.53,4,175
C0442,P0017,45.92,5,293
C0077,P0010,53.6,3,198
C0476,P0063,30.94,1,256
C0299,P0003,18.83,4,236
C0313,P0038,8.77,2,52
C0387,P0061,21.05,5,161
C0443,P0068,84.15,4,146
C0332,P0091,28.26,5,294
C0035,P0089,24.39,2,351
C0091,P0071,12.95,4,39
C0476,P0104,132.33,4,79
C0484,P0095,14.98,1,282
C0483,P0013,10.14,4,64
C0020,P0111,24.61,1,181
C0188,P0104,135.6,5,344
C0372,P0029,27.68,1,356
C0369,P0003,16.48,1,346
C0044,P0065,68.13,3,49
C0297,P0047,23.09,1,55
C0070,P0083,12.59,1,65
C0241,P0055,7.54,1,281
C0119,P0010,44.24,2,66
C0028,P0024,17.91,3,157
C0450,P0005,39.44,1,180
C0365,P0083,10.37,4,343
C0462,P0024,17.32,2,182
